CAMPUS,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
"031912201","HESTER JUVENILE DETENT","N","CAMERON","031","SAN BENITO CISD","05 - 11","B"," "," ","01"
"031912116","JUDGE OSCAR DE LA FUENTE EL","N","CAMERON","031","SAN BENITO CISD","PK - 05","E"," "," ","01"
"031912112","LA ENCANTADA EL","N","CAMERON","031","SAN BENITO CISD","PK - 05","E"," "," ","01"
"031912114","LA PALOMA EL","N","CAMERON","031","SAN BENITO CISD","EE - 05","E"," "," ","01"
"031912106","LANDRUM EL","N","CAMERON","031","SAN BENITO CISD","EE - 05","E"," "," ","01"
"031912042","MILLER JORDAN MIDDLE","N","CAMERON","031","SAN BENITO CISD","06 - 08","M"," "," ","01"
"031912004","POSITIVE REDIRECTION CTR","N","CAMERON","031","SAN BENITO CISD","06 - 11","B"," "," ","01"
"031912108","RANGERVILLE EL","N","CAMERON","031","SAN BENITO CISD","PK - 05","E"," "," ","01"
"031912115","RAUL GARZA JR EL","N","CAMERON","031","SAN BENITO CISD","EE - 05","E"," "," ","01"
"031912008","RGV YOUTH RECOVERY HOME","N","CAMERON","031","SAN BENITO CISD","07 - 11","S"," "," ","01"
"031912109","ROBERTS EL","N","CAMERON","031","SAN BENITO CISD","PK - 05","E"," "," ","01"
"031912001","SAN BENITO H S","N","CAMERON","031","SAN BENITO CISD","10 - 12","S"," "," ","01"
"031912043","SAN BENITO RIVERSIDE MIDDLE","N","CAMERON","031","SAN BENITO CISD","06 - 08","M"," "," ","01"
"031912007","SAN BENITO VETERANS MEMORIAL ACADE","N","CAMERON","031","SAN BENITO CISD","09 - 09","S"," "," ","01"
"031912110","SULLIVAN EL","N","CAMERON","031","SAN BENITO CISD","EE - 05","E"," "," ","01"
"066902041","BERNARDA JAIME J H","N","DUVAL","066","SAN DIEGO ISD","06 - 08","M"," "," ","02"
"066902101","COLLINS -PARR EL","N","DUVAL","066","SAN DIEGO ISD","PK - 05","E"," "," ","02"
"066902001","SAN DIEGO H S","N","DUVAL","066","SAN DIEGO ISD","09 - 12","S"," "," ","02"
"071904104","ALFONSO BORREGO SR ELEMENTARY","N","EL PASO","071","SAN ELIZARIO ISD","01 - 05","E"," "," ","19"
"071904041","ANN M GARCIA-ENRIQUEZ MIDDLE SCHOO","N","EL PASO","071","SAN ELIZARIO ISD","06 - 08","M"," "," ","19"
"071904103","JOSEFA L SAMBRANO EL","N","EL PASO","071","SAN ELIZARIO ISD","01 - 05","E"," "," ","19"
"071904101","L G ALARCON ELEMENTARY","N","EL PASO","071","SAN ELIZARIO ISD","01 - 05","E"," "," ","19"
"071904102","LORENZO LOYA PRI","N","EL PASO","071","SAN ELIZARIO ISD","PK - KG","E","071904103","JOSEFA L SAMBRANO EL","19"
"071904001","SAN ELIZARIO H S","N","EL PASO","071","SAN ELIZARIO ISD","09 - 12","S"," "," ","19"
"233901110","BUENA VISTA EL","N","VAL VERDE","233","SAN FELIPE-DEL RIO CISD","KG - 05","E"," "," ","15"
"233901002","DEL RIO FRESHMAN SCHOOL","N","VAL VERDE","233","SAN FELIPE-DEL RIO CISD","09 - 09","S"," "," ","15"
"233901001","DEL RIO H S","N","VAL VERDE","233","SAN FELIPE-DEL RIO CISD","10 - 12","S"," "," ","15"
"233901043","DEL RIO MIDDLE","N","VAL VERDE","233","SAN FELIPE-DEL RIO CISD","07 - 08","M"," "," ","15"
"233901112","DR FERMIN CALDERON EL","N","VAL VERDE","233","SAN FELIPE-DEL RIO CISD","KG - 05","E"," "," ","15"
"233901113","DR LONNIE GREEN JR EL","N","VAL VERDE","233","SAN FELIPE-DEL RIO CISD","KG - 05","E"," "," ","15"
"233901102","GARFIELD EL","N","VAL VERDE","233","SAN FELIPE-DEL RIO CISD","KG - 05","E"," "," ","15"
"233901108","IRENE C CARDWELL EL","N","VAL VERDE","233","SAN FELIPE-DEL RIO CISD","EE - PK","E","233901111","RUBEN CHAVIRA EL","15"
"233901106","LAMAR EL","N","VAL VERDE","233","SAN FELIPE-DEL RIO CISD","KG - 05","E"," "," ","15"
"233901103","NORTH HEIGHTS EL","N","VAL VERDE","233","SAN FELIPE-DEL RIO CISD","EE - 05","E"," "," ","15"
"233901111","RUBEN CHAVIRA EL","N","VAL VERDE","233","SAN FELIPE-DEL RIO CISD","KG - 05","E"," "," ","15"
"233901104","SAN FELIPE MEMORIAL MIDDLE","N","VAL VERDE","233","SAN FELIPE-DEL RIO CISD","06 - 06","M"," "," ","15"
"214902101","SAN ISIDRO EL","N","STARR","214","SAN ISIDRO ISD","EE - 08","E"," "," ","01"
"214902001","SAN ISIDRO H S","N","STARR","214","SAN ISIDRO ISD","09 - 12","S"," "," ","01"
"105902101","BOWIE EL","N","HAYS","105","SAN MARCOS CISD","KG - 05","E"," "," ","13"
"105902102","CROCKETT EL","N","HAYS","105","SAN MARCOS CISD","KG - 05","E"," "," ","13"
"105902103","DEZAVALA EL","N","HAYS","105","SAN MARCOS CISD","KG - 05","E"," "," ","13"
"105902041","GOODNIGHT MIDDLE","N","HAYS","105","SAN MARCOS CISD","06 - 08","M"," "," ","13"
"105902004","HAYS CO JUVENILE JUSTICE ALTERNATI","N","HAYS","105","SAN MARCOS CISD","08 - 10","S"," "," ","13"
"105902107","HERNANDEZ EL","N","HAYS","105","SAN MARCOS CISD","EE - 05","E"," "," ","13"
"105902108","MENDEZ EL","N","HAYS","105","SAN MARCOS CISD","KG - 05","E"," "," ","13"
"105902043","MILLER MIDDLE","N","HAYS","105","SAN MARCOS CISD","06 - 08","M"," "," ","13"
"105902001","SAN MARCOS H S","N","HAYS","105","SAN MARCOS CISD","09 - 12","S"," "," ","13"
"105902105","TRAVIS EL","N","HAYS","105","SAN MARCOS CISD","KG - 05","E"," "," ","13"
"245904101","SAN PERLITA EL","N","WILLACY","245","SAN PERLITA ISD","PK - 05","E"," "," ","01"
"245904002","SAN PERLITA H S","N","WILLACY","245","SAN PERLITA ISD","09 - 12","S"," "," ","01"
"245904041","SAN PERLITA MIDDLE","N","WILLACY","245","SAN PERLITA ISD","06 - 08","M"," "," ","01"
"206901101","SAN SABA EL","N","SAN SABA","206","SAN SABA ISD","EE - 04","E"," "," ","15"
"206901001","SAN SABA H S","N","SAN SABA","206","SAN SABA ISD","09 - 12","S"," "," ","15"
"206901041","SAN SABA MIDDLE","N","SAN SABA","206","SAN SABA ISD","05 - 08","M"," "," ","15"
"022903101","SAN VICENTE EL","N","BREWSTER","022","SAN VICENTE ISD","EE - 08","E"," "," ","18"
"058909001","SANDS CISD","N","DAWSON","058","SANDS CISD","PK - 12","B"," "," ","17"
"117903101","SANFORD-FRITCH EL","N","HUTCHINSON","117","SANFORD-FRITCH ISD","EE - 05","E"," "," ","16"
"117903001","SANFORD-FRITCH H S","N","HUTCHINSON","117","SANFORD-FRITCH ISD","09 - 12","S"," "," ","16"
"117903041","SANFORD-FRITCH J H","N","HUTCHINSON","117","SANFORD-FRITCH ISD","06 - 08","M"," "," ","16"
"061908104","BUTTERFIELD EL","N","DENTON","061","SANGER ISD","EE - 05","E"," "," ","11"
"061908102","CHISHOLM TRAIL EL","N","DENTON","061","SANGER ISD","KG - 02","E","061908101","CLEAR CREEK INT","11"
"061908101","CLEAR CREEK INT","N","DENTON","061","SANGER ISD","03 - 05","E"," "," ","11"
"061908002","DENTON CO J J A E P","N","DENTON","061","SANGER ISD","10 - 10","S"," "," ","11"
"061908003","LINDA TUTT HIGH SCHOOL","N","DENTON","061","SANGER ISD","10 - 12","S"," "," ","11"
"061908001","SANGER H S","N","DENTON","061","SANGER ISD","09 - 12","S"," "," ","11"
"061908041","SANGER MIDDLE","N","DENTON","061","SANGER ISD","07 - 08","M"," "," ","11"
"061908105","SANGER SIXTH GRADE CENTER","N","DENTON","061","SANGER ISD","06 - 06","M"," "," ","11"
"042903160","EARLY EE THROUGH 12TH GRADE","N","COLEMAN","042","SANTA ANNA ISD","07 - 12","S"," "," ","15"
"042903101","SANTA ANNA EL","N","COLEMAN","042","SANTA ANNA ISD","PK - 06","E"," "," ","15"
"042903001","SANTA ANNA SECONDARY","N","COLEMAN","042","SANTA ANNA ISD","07 - 12","S"," "," ","15"
"084909003","COASTAL ALTERNATIVE PROGRAM","N","GALVESTON","084","SANTA FE ISD","08 - 12","S"," "," ","04"
"084909104","DAN J KUBACAK EL","N","GALVESTON","084","SANTA FE ISD","03 - 05","E"," "," ","04"
"084909002","GALVESTON CO J J A E P","N","GALVESTON","084","SANTA FE ISD","09 - 09","S"," "," ","04"
"084909103","ROY J WOLLAM EL","N","GALVESTON","084","SANTA FE ISD","EE - 02","E","084909104","DAN J KUBACAK EL","04"
"084909001","SANTA FE H S","N","GALVESTON","084","SANTA FE ISD","09 - 12","S"," "," ","04"
"084909041","SANTA FE J H","N","GALVESTON","084","SANTA FE ISD","06 - 08","M"," "," ","04"
"137904001","SANTA GERTRUDIS ACADEMY H S","N","KLEBERG","137","SANTA GERTRUDIS ISD","09 - 12","S"," "," ","02"
"137904101","SANTA GERTRUDIS SCHOOL","N","KLEBERG","137","SANTA GERTRUDIS ISD","PK - 08","E"," "," ","02"
"031913005","SANTA MARIA DAEP","N","CAMERON","031","SANTA MARIA ISD","09 - 09","S"," "," ","01"
"031913001","SANTA MARIA H S","N","CAMERON","031","SANTA MARIA ISD","09 - 12","S"," "," ","01"
"031913041","SANTA MARIA MIDDLE","N","CAMERON","031","SANTA MARIA ISD","06 - 08","M"," "," ","01"
"031913101","TONY GONZALEZ EL","N","CAMERON","031","SANTA MARIA ISD","PK - 05","E"," "," ","01"
"031914101","ELMA E BARRERA EL","N","CAMERON","031","SANTA ROSA ISD","EE - 05","E"," "," ","01"
"031914041","JO NELSON MIDDLE SCHOOL","N","CAMERON","031","SANTA ROSA ISD","06 - 08","M"," "," ","01"
"031914002","SANTA ROSA DAEP","N","CAMERON","031","SANTA ROSA ISD","06 - 09","M"," "," ","01"
"031914001","SANTA ROSA H S","N","CAMERON","031","SANTA ROSA ISD","09 - 12","S"," "," ","01"
"182904101","SANTO EL","N","PALO PINTO","182","SANTO ISD","EE - 05","E"," "," ","11"
"182904001","SANTO H S","N","PALO PINTO","182","SANTO ISD","06 - 12","B"," "," ","11"
"074911101","SAVOY EL","N","FANNIN","074","SAVOY ISD","PK - 06","E"," "," ","10"
"074911001","SAVOY H S","N","FANNIN","074","SAVOY ISD","07 - 12","S"," "," ","10"
"094902002","ALLISON STEELE ENHANCED LEARNING","N","GUADALUPE","094","SCHERTZ-CIBOLO-U CITY ISD","09 - 12","S"," "," ","20"
"094902109","BARBARA JORDAN INT","N","GUADALUPE","094","SCHERTZ-CIBOLO-U CITY ISD","05 - 06","M"," "," ","20"
"094902003","BYRON P STEELE II HS","N","GUADALUPE","094","SCHERTZ-CIBOLO-U CITY ISD","09 - 12","S"," "," ","20"
"094902042","DOBIE J H","N","GUADALUPE","094","SCHERTZ-CIBOLO-U CITY ISD","07 - 08","M"," "," ","20"
"094902114","ELAINE S SCHLATHER INT","N","GUADALUPE","094","SCHERTZ-CIBOLO-U CITY ISD","05 - 06","M"," "," ","20"
"094902112","GREEN VALLEY EL","N","GUADALUPE","094","SCHERTZ-CIBOLO-U CITY ISD","EE - 04","E"," "," ","20"
"094902113","JOHN A SIPPEL EL","N","GUADALUPE","094","SCHERTZ-CIBOLO-U CITY ISD","PK - 04","E"," "," ","20"
"094902108","LAURA INGALLS WILDER INT","N","GUADALUPE","094","SCHERTZ-CIBOLO-U CITY ISD","05 - 06","M"," "," ","20"
"094902111","NORMA J PASCHAL EL","N","GUADALUPE","094","SCHERTZ-CIBOLO-U CITY ISD","KG - 04","E"," "," ","20"
"094902041","RAY D CORBETT J H","N","GUADALUPE","094","SCHERTZ-CIBOLO-U CITY ISD","07 - 08","M"," "," ","20"
"094902102","ROSE GARDEN EL","N","GUADALUPE","094","SCHERTZ-CIBOLO-U CITY ISD","EE - 04","E"," "," ","20"
"094902001","SAMUEL CLEMENS H S","N","GUADALUPE","094","SCHERTZ-CIBOLO-U CITY ISD","09 - 12","S"," "," ","20"
"094902103","SCHERTZ EL","N","GUADALUPE","094","SCHERTZ-CIBOLO-U CITY ISD","PK - 04","E"," "," ","20"
"094902110","WATTS EL","N","GUADALUPE","094","SCHERTZ-CIBOLO-U CITY ISD","KG - 04","E"," "," ","20"
"094902101","WIEDERSTEIN EL","N","GUADALUPE","094","SCHERTZ-CIBOLO-U CITY ISD","EE - 04","E"," "," ","20"
"207901101","ELDORADO EL","N","SCHLEICHER","207","SCHLEICHER ISD","PK - 04","E"," "," ","15"
"207901001","ELDORADO H S","N","SCHLEICHER","207","SCHLEICHER ISD","09 - 12","S"," "," ","15"
"207901041","ELDORADO MIDDLE","N","SCHLEICHER","207","SCHLEICHER ISD","05 - 08","M"," "," ","15"
"015806106","DR DAVID C WALKER INT","Y","BEXAR","015","SCHOOL OF EXCELLENCE IN EDUCATION","PK - 06","E"," "," ","20"
"015806105","DR DAVID M COPELAND EL","Y","BEXAR","015","SCHOOL OF EXCELLENCE IN EDUCATION","PK - 03","E"," "," ","20"
"015806101","DR HARMON W KELLEY EL","Y","BEXAR","015","SCHOOL OF EXCELLENCE IN EDUCATION","PK - 03","E"," "," ","20"
"015806103","DR JAMES L BURCH INT","Y","BEXAR","015","SCHOOL OF EXCELLENCE IN EDUCATION","04 - 06","E"," "," ","20"
"015806041","DR PAUL S SAENZ J H","Y","BEXAR","015","SCHOOL OF EXCELLENCE IN EDUCATION","07 - 08","M"," "," ","20"
"015806003","MILTON B LEE ACADEMY OF SCIENCE &","Y","BEXAR","015","SCHOOL OF EXCELLENCE IN EDUCATION","09 - 12","S"," "," ","20"
"015806104","PRE-K ACADEMY","Y","BEXAR","015","SCHOOL OF EXCELLENCE IN EDUCATION","PK - PK","E"," "," ","20"
"015806001","RICK HAWKINS H S","Y","BEXAR","015","SCHOOL OF EXCELLENCE IN EDUCATION","09 - 12","S"," "," ","20"
"015827002","SCHOOL OF SCIENCE AND TECH-ALAMO","Y","BEXAR","015","SCHOOL OF SCIENCE AND TECHNOLOGY","KG - 08","E"," "," ","20"
"015827001","SCHOOL OF SCIENCE AND TECH-SAN A","Y","BEXAR","015","SCHOOL OF SCIENCE AND TECHNOLOGY","06 - 12","B"," "," ","20"
"178809001","SCH OF SCIENCE AND TECH-CORPUS","Y","NUECES","178","SCHOOL OF SCIENCE AND TECHNOLOGY C","KG - 10","B"," "," ","02"
"015831001","SCHOOL OF SCIENCE AND TECH-DISCO","Y","BEXAR","015","SCHOOL OF SCIENCE AND TECHNOLOGY D","KG - 08","E"," "," ","20"
"075903102","SCHULENBURG EL","N","FAYETTE","075","SCHULENBURG ISD","EE - 05","E"," "," ","13"
"075903001","SCHULENBURG SECONDARY","N","FAYETTE","075","SCHULENBURG ISD","06 - 12","B"," "," ","13"
"129910101","SCURRY-ROSSER EL","N","KAUFMAN","129","SCURRY-ROSSER ISD","PK - 04","E"," "," ","10"
"129910001","SCURRY-ROSSER H S","N","KAUFMAN","129","SCURRY-ROSSER ISD","09 - 12","S"," "," ","10"
"129910041","SCURRY-ROSSER MIDDLE","N","KAUFMAN","129","SCURRY-ROSSER ISD","05 - 08","M"," "," ","10"
"083901101","SEAGRAVES EL","N","GAINES","083","SEAGRAVES ISD","PK - 05","E"," "," ","17"
"083901001","SEAGRAVES H S","N","GAINES","083","SEAGRAVES ISD","09 - 12","S"," "," ","17"
"083901041","SEAGRAVES J H","N","GAINES","083","SEAGRAVES ISD","06 - 08","M"," "," ","17"
"008902001","SEALY H S","N","AUSTIN","008","SEALY ISD","09 - 12","S"," "," ","06"
"008902041","SEALY J H","N","AUSTIN","008","SEALY ISD","06 - 08","M"," "," ","06"
"008902102","SELMAN EL","N","AUSTIN","008","SEALY ISD","EE - 03","E"," "," ","06"
"008902103","SELMAN INT","N","AUSTIN","008","SEALY ISD","04 - 05","E"," "," ","06"
"178808101","SEASHORE LEARNING CENTER","Y","NUECES","178","SEASHORE CHARTER SCHOOLS","KG - 04","E"," "," ","02"
"178808041","SEASHORE MIDDLE ACAD","Y","NUECES","178","SEASHORE CHARTER SCHOOLS","05 - 08","M"," "," ","02"
"094901101","BALL EARLY CHILDHOOD CENTER","N","GUADALUPE","094","SEGUIN ISD","EE - PK","E","094901109","KOENNECKE ELEMENTARY","13"
"094901042","BRIESEMEISTER MIDDLE","N","GUADALUPE","094","SEGUIN ISD","07 - 08","M"," "," ","13"
"094901103","JEFFERSON AVE EL","N","GUADALUPE","094","SEGUIN ISD","KG - 05","E"," "," ","13"
"094901041","JIM BARNES MIDDLE","N","GUADALUPE","094","SEGUIN ISD","07 - 08","M"," "," ","13"
"094901102","JOE F SAEGERT SIXTH GRADE CENTER","N","GUADALUPE","094","SEGUIN ISD","06 - 06","M"," "," ","13"
"094901112","JUVENILE DETENTION CENTER","N","GUADALUPE","094","SEGUIN ISD","07 - 11","S"," "," ","13"
"094901109","KOENNECKE ELEMENTARY","N","GUADALUPE","094","SEGUIN ISD","KG - 05","E"," "," ","13"
"094901111","LIZZIE M BURGES ALTERNATIVE SCHOOL","N","GUADALUPE","094","SEGUIN ISD","05 - 11","B"," "," ","13"
"094901106","MCQUEENEY EL","N","GUADALUPE","094","SEGUIN ISD","KG - 05","E"," "," ","13"
"094901002","MERCER & BLUMBERG LRN CTR","N","GUADALUPE","094","SEGUIN ISD","09 - 12","S"," "," ","13"
"094901104","ORALIA R RODRIGUEZ EL","N","GUADALUPE","094","SEGUIN ISD","KG - 05","E"," "," ","13"
"094901108","PATLAN EL","N","GUADALUPE","094","SEGUIN ISD","KG - 05","E"," "," ","13"
"094901001","SEGUIN HIGH SCHOOL","N","GUADALUPE","094","SEGUIN ISD","09 - 12","S"," "," ","13"
"094901110","VOGEL EL","N","GUADALUPE","094","SEGUIN ISD","KG - 05","E"," "," ","13"
"094901105","WEINERT EL","N","GUADALUPE","094","SEGUIN ISD","KG - 05","E"," "," ","13"
"083903101","SEMINOLE EL","N","GAINES","083","SEMINOLE ISD","04 - 05","E"," "," ","17"
"083903001","SEMINOLE H S","N","GAINES","083","SEMINOLE ISD","09 - 12","S"," "," ","17"
"083903041","SEMINOLE J H","N","GAINES","083","SEMINOLE ISD","06 - 08","M"," "," ","17"
"083903102","SEMINOLE PRI","N","GAINES","083","SEMINOLE ISD","02 - 03","E"," "," ","17"
"083903002","SEMINOLE SUCCESS CTR","N","GAINES","083","SEMINOLE ISD","09 - 12","S"," "," ","17"
"083903103","YOUNG EL","N","GAINES","083","SEMINOLE ISD","EE - 01","E","083903102","SEMINOLE PRI","17"
"101802101","SER-NINOS CHARTER EL","Y","HARRIS","101","SER-NINOS CHARTER SCHOOL","PK - 05","E"," "," ","04"
"101802102","SER-NINOS CHARTER EL II","Y","HARRIS","101","SER-NINOS CHARTER SCHOOL","PK - 03","E"," "," ","04"
"101802041","SER-NINOS CHARTER MIDDLE","Y","HARRIS","101","SER-NINOS CHARTER SCHOOL","06 - 08","M"," "," ","04"
"012901101","SEYMOUR EL","N","BAYLOR","012","SEYMOUR ISD","EE - 04","E"," "," ","09"
"012901001","SEYMOUR H S","N","BAYLOR","012","SEYMOUR ISD","09 - 12","S"," "," ","09"
"012901042","SEYMOUR MIDDLE","N","BAYLOR","012","SEYMOUR ISD","05 - 08","M"," "," ","09"
"152909003","DAEP","N","LUBBOCK","152","SHALLOWATER ISD","07 - 11","S"," "," ","17"
"152909101","SHALLOWATER EL","N","LUBBOCK","152","SHALLOWATER ISD","EE - 01","E","152909102","SHALLOWATER INT","17"
"152909001","SHALLOWATER H S","N","LUBBOCK","152","SHALLOWATER ISD","09 - 12","S"," "," ","17"
"152909102","SHALLOWATER INT","N","LUBBOCK","152","SHALLOWATER ISD","02 - 04","E"," "," ","17"
"152909041","SHALLOWATER MIDDLE","N","LUBBOCK","152","SHALLOWATER ISD","05 - 08","M"," "," ","17"
"152909004","WOODWARD ACADEMY","N","LUBBOCK","152","SHALLOWATER ISD","09 - 12","S"," "," ","17"
"242902101","SHAMROCK EL","N","WHEELER","242","SHAMROCK ISD","PK - 05","E"," "," ","16"
"242902001","SHAMROCK H S","N","WHEELER","242","SHAMROCK ISD","09 - 12","S"," "," ","16"
"242902041","SHAMROCK MIDDLE","N","WHEELER","242","SHAMROCK ISD","06 - 08","M"," "," ","16"
"108911041","B L GRAY J H","N","HIDALGO","108","SHARYLAND ISD","07 - 08","M"," "," ","01"
"108911006","BETO HOUSE","N","HIDALGO","108","SHARYLAND ISD","09 - 12","S"," "," ","01"
"108911109","DONNA WERNECKE EL","N","HIDALGO","108","SHARYLAND ISD","PK - 06","E"," "," ","01"
"108911106","EL AEP","N","HIDALGO","108","SHARYLAND ISD","01 - 01","E"," "," ","01"
"108911108","HARRY SHIMOTSU EL","N","HIDALGO","108","SHARYLAND ISD","PK - 06","E"," "," ","01"
"108911003","HIDALGO COUNTY J J A E P","N","HIDALGO","108","SHARYLAND ISD","11 - 11","S"," "," ","01"
"108911103","JESSIE L JENSEN EL","N","HIDALGO","108","SHARYLAND ISD","PK - 06","E"," "," ","01"
"108911101","JOHN H SHARY EL","N","HIDALGO","108","SHARYLAND ISD","PK - 06","E"," "," ","01"
"108911107","LLOYD & DOLLY BENTSEN EL","N","HIDALGO","108","SHARYLAND ISD","PK - 06","E"," "," ","01"
"108911102","OLIVERO GARZA SR EL","N","HIDALGO","108","SHARYLAND ISD","EE - 06","E"," "," ","01"
"108911104","ROMULO D MARTINEZ EL","N","HIDALGO","108","SHARYLAND ISD","PK - 06","E"," "," ","01"
"108911105","RUBEN HINOJOSA EL","N","HIDALGO","108","SHARYLAND ISD","PK - 06","E"," "," ","01"
"108911004","SHARYLAND ALTERNATIVE EDUCATION SC","N","HIDALGO","108","SHARYLAND ISD","08 - 11","S"," "," ","01"
"108911001","SHARYLAND H S","N","HIDALGO","108","SHARYLAND ISD","09 - 12","S"," "," ","01"
"108911042","SHARYLAND NORTH J H","N","HIDALGO","108","SHARYLAND ISD","07 - 08","M"," "," ","01"
"015819101","SHEKINAH HOPE","Y","BEXAR","015","SHEKINAH RADIANCE ACADEMY","PK - 05","E"," "," ","20"
"015819001","SHEKINAH RADIANCE ACADEMY","Y","BEXAR","015","SHEKINAH RADIANCE ACADEMY","KG - 05","E"," "," ","20"
"015819107","SHEKINAH RADIANCE ACADEMY (DALLAS","Y","BEXAR","015","SHEKINAH RADIANCE ACADEMY","KG - 06","E"," "," ","20"
"015819108","SHEKINAH RADIANCE ACADEMY (GARLAND","Y","BEXAR","015","SHEKINAH RADIANCE ACADEMY","KG - 06","E"," "," ","20"
"015819102","SHEKINAH WALZEM","Y","BEXAR","015","SHEKINAH RADIANCE ACADEMY","PK - 12","B"," "," ","20"
"015819106","VILLAGE AT SOUTH PARK","Y","BEXAR","015","SHEKINAH RADIANCE ACADEMY","PK - 03","E"," "," ","20"
"015819002","WASHINGTON TYRANNUS SCHOOL OF THE","Y","BEXAR","015","SHEKINAH RADIANCE ACADEMY","07 - 09","M"," "," ","20"
"015819105","WEST COLUMBIA CHARTER SCH","Y","BEXAR","015","SHEKINAH RADIANCE ACADEMY","KG - 12","B"," "," ","20"
"210903002","SHELBYVILLE SCHOOL","N","SHELBY","210","SHELBYVILLE ISD","PK - 12","B"," "," ","07"
"101924001","C E KING H S","N","HARRIS","101","SHELDON ISD","09 - 12","S"," "," ","04"
"101924041","C E KING MIDDLE","N","HARRIS","101","SHELDON ISD","06 - 08","M"," "," ","04"
"101924111","GARRETT EL","N","HARRIS","101","SHELDON ISD","01 - 05","E"," "," ","04"
"101924109","H M CARROLL EL","N","HARRIS","101","SHELDON ISD","01 - 05","E"," "," ","04"
"101924014","HIGH POINT EAST","N","HARRIS","101","SHELDON ISD","06 - 12","B"," "," ","04"
"101924012","KASE ACADEMY","N","HARRIS","101","SHELDON ISD","11 - 12","S"," "," ","04"
"101924104","L E MONAHAN EL","N","HARRIS","101","SHELDON ISD","01 - 05","E"," "," ","04"
"101924043","MICHAEL R NULL MIDDLE","N","HARRIS","101","SHELDON ISD","06 - 08","M"," "," ","04"
"101924102","ROYALWOOD EL","N","HARRIS","101","SHELDON ISD","01 - 05","E"," "," ","04"
"101924110","SHELDON EARLY CHILDHOOD ACADEMY","N","HARRIS","101","SHELDON ISD","EE - KG","E","101924108","SHELDON EL","04"
"101924108","SHELDON EL","N","HARRIS","101","SHELDON ISD","01 - 05","E"," "," ","04"
"101924107","STEPHANIE CRAVENS EARLY CHILDHOOD","N","HARRIS","101","SHELDON ISD","PK - KG","E","101924104","L E MONAHAN EL","04"
"204904001","SHEPHERD H S","N","SAN JACINTO","204","SHEPHERD ISD","09 - 12","S"," "," ","06"
"204904102","SHEPHERD INT","N","SAN JACINTO","204","SHEPHERD ISD","03 - 05","E"," "," ","06"
"204904041","SHEPHERD MIDDLE","N","SAN JACINTO","204","SHEPHERD ISD","06 - 08","M"," "," ","06"
"204904101","SHEPHERD PRI","N","SAN JACINTO","204","SHEPHERD ISD","EE - 02","E","204904102","SHEPHERD INT","06"
"091906004","COOKE/FANNIN/GRAYSON CO JUVENILE P","N","GRAYSON","091","SHERMAN ISD","07 - 12","S"," "," ","10"
"091906104","CRUTCHFIELD EL","N","GRAYSON","091","SHERMAN ISD","KG - 04","E"," "," ","10"
"091906102","DILLINGHAM INT","N","GRAYSON","091","SHERMAN ISD","05 - 06","M"," "," ","10"
"091906105","FAIRVIEW EL","N","GRAYSON","091","SHERMAN ISD","KG - 04","E"," "," ","10"
"091906101","FRED DOUGLASS EARLY CHILDHOOD CENT","N","GRAYSON","091","SHERMAN ISD","EE - PK","E","091906111","HENRY W SORY EL","10"
"091906111","HENRY W SORY EL","N","GRAYSON","091","SHERMAN ISD","EE - 04","E"," "," ","10"
"091906106","JEFFERSON EL","N","GRAYSON","091","SHERMAN ISD","KG - 04","E"," "," ","10"
"091906110","PERCY W NEBLETT EL","N","GRAYSON","091","SHERMAN ISD","PK - 04","E"," "," ","10"
"091906037","PERRIN LEARNING CTR","N","GRAYSON","091","SHERMAN ISD","09 - 12","S"," "," ","10"
