DISTRICT,D20GR13N,D20GR13R,D30GR13N,D30GR13R,D40GR13N,D40GR13R,DA0GH13N,DA0GH13R,DA0GM13N,DA0GM13R,DA0GR13N,DA0GR13R,DB0GR13N,DB0GR13R,DH0GR13N,DH0GR13R,DI0GR13N,DI0GR13R,DPETALLC,DPETASIC,DPETASIP,DPETBLAC,DPETBLAP,DPETDISC,DPETDISP,DPETECOC,DPETECOP,DPETHISC,DPETHISP,DPETINDC,DPETINDP,DPETLEPC,DPETLEPP,DPETNEDC,DPETNEDP,DPETPCIC,DPETPCIP,DPETRSKC,DPETRSKP,DPETTWOC,DPETTWOP,DPETWHIC,DPETWHIP,DS0GR13N,DS0GR13R,DW0GR13N,DW0GR13R
"137901",0,0,3,1.4,0,0,193,91.5,18,8.5,211,100,9,4.3,178,84.4,0,0,3423,31,0.9,132,3.9,77,2,2581,75.4,2940,85.9,6,0.2,139,4.1,842,24.6,0,0,2003,58.5,4,0.1,310,9.1,16,7.6,21,10
"137902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,700,3,0.4,1,0.1,0,0,393,56.1,566,80.9,0,0,36,5.1,307,43.9,0,0,237,33.9,1,0.1,129,18.4,.,.,.,.
"137903",0,0,0,0,0,0,49,86,8,14,57,100,0,0,36,63.2,1,1.8,434,3,0.7,1,0.2,9,1.8,251,57.8,297,68.4,2,0.5,17,3.9,183,42.2,4,0.9,218,50.2,5,1.2,122,28.1,4,7,20,35.1
"137904",1,1.8,0,0,0,0,55,98.2,1,1.8,56,100,0,0,46,82.1,0,0,588,8,1.4,8,1.4,1,0.2,219,37.2,452,76.9,0,0,3,0.5,369,62.8,0,0,48,8.2,6,1,114,19.4,2,3.6,9,16.1
"138902",0,0,0,0,0,0,5,41.7,7,58.3,12,100,2,16.7,8,66.7,0,0,303,0,0,23,7.6,5,1.4,195,64.4,148,48.8,0,0,25,8.3,108,35.6,0,0,158,52.1,6,2,126,41.6,1,8.3,2,16.7
"138903",3,8.8,0,0,0,0,31,91.2,3,8.8,34,100,4,11.8,13,38.2,0,0,383,0,0,18,4.7,2,0.5,245,64,210,54.8,0,0,24,6.3,138,36,0,0,164,42.8,18,4.7,137,35.8,2,5.9,14,41.2
"138904",0,0,0,0,0,0,2,66.7,1,33.3,3,100,0,0,0,0,0,0,95,0,0,1,1.1,0,0,70,73.7,35,36.8,0,0,2,2.1,25,26.3,0,0,34,35.8,1,1.1,58,61.1,1,33.3,3,100
"139905",3,5.2,1,1.7,0,0,39,67.2,19,32.8,58,100,3,5.2,1,1.7,4,6.9,897,0,0,43,4.8,7,0.8,435,48.5,71,7.9,21,2.3,37,4.1,462,51.5,0,0,443,49.4,21,2.3,741,82.6,4,6.9,46,79.3
"139908",0,0,0,0,0,0,18,72,7,28,25,100,7,28,0,0,0,0,172,1,0.6,27,15.7,9,4.4,129,75,23,13.4,2,1.2,2,1.2,43,25,0,0,19,11,5,2.9,114,66.3,6,24,18,72
"139909",2,1.2,2,1.2,0,0,118,69,53,31,171,100,73,42.7,16,9.4,0,0,3591,24,0.7,1265,35.2,167,4.2,2805,78.1,703,19.6,39,1.1,311,8.7,786,21.9,1,0,1716,47.8,191,5.3,1368,38.1,21,12.3,78,45.6
"139911",3,1.4,2,0.9,0,0,114,51.8,106,48.2,220,100,13,5.9,10,4.5,5,2.3,2883,22,0.8,146,5.1,62,2,1391,48.2,217,7.5,68,2.4,59,2,1492,51.8,5,0.2,1165,40.4,58,2,2367,82.1,30,13.6,187,85
"139912",0,0,0,0,0,0,66,73.3,24,26.7,90,100,1,1.1,10,11.1,2,2.2,1133,0,0,11,1,21,1.7,627,55.3,70,6.2,10,0.9,13,1.1,506,44.7,0,0,434,38.3,34,3,1008,89,10,11.1,77,85.6
"140901",0,0,0,0,0,0,8,66.7,4,33.3,12,100,1,8.3,9,75,0,0,150,0,0,7,4.7,1,0.6,128,85.3,127,84.7,0,0,44,29.3,22,14.7,0,0,91,60.7,0,0,16,10.7,1,8.3,2,16.7
"140904",1,1.2,0,0,0,0,67,79.8,17,20.2,84,100,6,7.1,52,61.9,0,0,1413,0,0,95,6.7,16,1.1,1042,73.7,949,67.2,6,0.4,70,5,371,26.3,0,0,602,42.6,21,1.5,342,24.2,11,13.1,25,29.8
"140905",0,0,0,0,0,0,32,76.2,10,23.8,42,100,1,2.4,32,76.2,0,0,635,0,0,4,0.6,9,1.2,469,73.9,496,78.1,0,0,104,16.4,166,26.1,0,0,279,43.9,2,0.3,133,20.9,6,14.3,9,21.4
"140907",0,0,0,0,0,0,24,80,6,20,30,100,1,3.3,16,53.3,0,0,384,0,0,10,2.6,1,0.2,240,62.5,256,66.7,0,0,24,6.3,144,37.5,0,0,170,44.3,1,0.3,117,30.5,3,10,13,43.3
"140908",0,0,0,0,0,0,28,90.3,3,9.7,31,100,0,0,19,61.3,0,0,448,0,0,8,1.8,2,0.4,284,63.4,243,54.2,0,0,33,7.4,164,36.6,0,0,248,55.4,9,2,188,42,3,9.7,12,38.7
"141901",6,2.8,1,0.5,0,0,175,81,41,19,216,100,10,4.6,49,22.7,3,1.4,3380,36,1.1,88,2.6,77,2,1737,51.4,817,24.2,21,0.6,90,2.7,1643,48.6,19,0.6,1395,41.3,101,3,2298,68,11,5.1,147,68.1
"141902",1,4.5,1,4.5,0,0,19,86.4,3,13.6,22,100,0,0,11,50,0,0,313,3,1,5,1.6,3,0.9,239,76.4,155,49.5,2,0.6,40,12.8,74,23.6,0,0,193,61.7,5,1.6,143,45.7,2,9.1,9,40.9
"142901",0,0,0,0,0,0,51,82.3,11,17.7,62,100,0,0,59,95.2,0,0,1364,5,0.4,3,0.2,40,2.8,1122,82.3,1246,91.3,4,0.3,120,8.8,242,17.7,0,0,848,62.2,4,0.3,102,7.5,6,9.7,3,4.8
"143901",1,1.4,0,0,0,0,71,95.9,3,4.1,74,100,7,9.5,6,8.1,0,0,1019,4,0.4,99,9.7,14,1.3,406,39.8,201,19.7,1,0.1,15,1.5,613,60.2,0,0,408,40,32,3.1,682,66.9,10,13.5,60,81.1
"143902",0,0,0,0,0,0,15,93.8,1,6.3,16,100,0,0,3,18.8,1,6.3,318,0,0,2,0.6,0,0,172,54.1,138,43.4,2,0.6,26,8.2,146,45.9,0,0,101,31.8,4,1.3,172,54.1,2,12.5,12,75
"143903",0,0,0,0,0,0,40,90.9,4,9.1,44,100,8,18.2,6,13.6,0,0,583,3,0.5,52,8.9,9,1.4,194,33.3,81,13.9,1,0.2,9,1.5,389,66.7,0,0,121,20.8,12,2.1,434,74.4,3,6.8,30,68.2
"143904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,124,4,3.2,14,11.3,0,0,55,44.4,14,11.3,0,0,0,0,69,55.6,0,0,13,10.5,1,0.8,91,73.4,.,.,.,.
"143905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,145,0,0,1,0.7,0,0,31,21.4,30,20.7,0,0,0,0,114,78.6,0,0,21,14.5,3,2.1,111,76.6,.,.,.,.
"143906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,66,0,0,0,0,0,0,31,47,3,4.5,0,0,0,0,35,53,0,0,6,9.1,3,4.5,60,90.9,.,.,.,.
"144901",1,0.7,2,1.3,0,0,140,94,9,6,149,100,23,15.4,63,42.3,0,0,1917,6,0.3,185,9.7,26,1.3,1310,68.3,1050,54.8,5,0.3,366,19.1,607,31.7,1,0.1,1059,55.2,34,1.8,636,33.2,17,11.4,60,40.3
"144902",5,8.3,0,0,0,0,47,78.3,13,21.7,60,100,4,6.7,6,10,0,0,944,1,0.1,82,8.7,11,1.1,403,42.7,112,11.9,3,0.3,11,1.2,541,57.3,1,0.1,377,39.9,31,3.3,714,75.6,2,3.3,45,75
"144903",0,0,0,0,0,0,4,57.1,3,42.9,7,100,0,0,2,28.6,0,0,185,1,0.5,63,34.1,4,2,145,78.4,68,36.8,1,0.5,8,4.3,40,21.6,0,0,120,64.9,6,3.2,46,24.9,1,14.3,5,71.4
"145901",0,0,0,0,0,0,34,63,20,37,54,100,7,13,18,33.3,0,0,988,12,1.2,62,6.3,6,0.6,646,65.4,378,38.3,4,0.4,163,16.5,342,34.6,0,0,580,58.7,35,3.5,497,50.3,6,11.1,29,53.7
"145902",0,0,0,0,0,0,43,78.2,12,21.8,55,100,7,12.7,1,1.8,0,0,687,3,0.4,56,8.2,10,1.4,275,40,77,11.2,5,0.7,25,3.6,412,60,0,0,302,44,8,1.2,538,78.3,12,21.8,47,85.5
"145906",0,0,0,0,0,0,26,72.2,10,27.8,36,100,1,2.8,4,11.1,0,0,513,5,1,42,8.2,0,0,246,48,72,14,1,0.2,18,3.5,267,52,1,0.2,180,35.1,15,2.9,377,73.5,2,5.6,31,86.1
"145907",2,11.8,0,0,0,0,15,88.2,2,11.8,17,100,6,35.3,0,0,0,0,159,0,0,53,33.3,4,1.6,132,83,20,12.6,0,0,1,0.6,27,17,0,0,87,54.7,7,4.4,79,49.7,2,11.8,9,52.9
"145911",0,0,1,2.1,0,0,31,66,16,34,47,100,1,2.1,16,34,0,0,729,18,2.5,14,1.9,0,0,393,53.9,201,27.6,4,0.5,87,11.9,336,46.1,0,0,339,46.5,7,1,485,66.5,5,10.6,29,61.7
"146901",2,1.3,1,0.6,0,0,106,67.5,51,32.5,157,100,15,9.6,69,43.9,0,0,3818,35,0.9,419,11,89,2.2,2942,77.1,1702,44.6,19,0.5,838,21.9,876,22.9,5,0.1,2239,58.6,53,1.4,1585,41.5,21,13.4,70,44.6
"146902",4,1.2,1,0.3,1,0.3,300,89.3,36,10.7,336,100,33,9.8,85,25.3,3,0.9,5069,21,0.4,411,8.1,100,1.8,3125,61.6,1704,33.6,81,1.6,798,15.7,1944,38.4,4,0.1,3020,59.6,79,1.6,2769,54.6,20,6,209,62.2
"146903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,174,1,0.6,5,2.9,0,0,62,35.6,38,21.8,0,0,18,10.3,112,64.4,1,0.6,63,36.2,1,0.6,128,73.6,.,.,.,.
"146904",1,1.3,0,0,0,0,74,97.4,2,2.6,76,100,3,3.9,7,9.2,0,0,1297,1,0.1,47,3.6,15,1,663,51.1,145,11.2,7,0.5,27,2.1,634,48.9,1,0.1,649,50,31,2.4,1065,82.1,3,3.9,65,85.5
"146905",3,7,0,0,0,0,41,95.3,2,4.7,43,100,7,16.3,2,4.7,0,0,499,1,0.2,59,11.8,12,2,363,72.7,32,6.4,1,0.2,10,2,136,27.3,0,0,274,54.9,19,3.8,387,77.6,4,9.3,31,72.1
"146906",0,0,0,0,0,0,99,84.6,18,15.4,117,100,23,19.7,27,23.1,0,0,2067,12,0.6,365,17.7,32,1.4,1237,59.8,675,32.7,16,0.8,303,14.7,830,40.2,1,0,1247,60.3,26,1.3,972,47,7,6,67,57.3
"146907",2,1.4,0,0,0,0,90,64.3,50,35.7,140,100,2,1.4,7,5,0,0,1880,2,0.1,14,0.7,63,3.1,896,47.7,151,8,10,0.5,25,1.3,984,52.3,1,0.1,779,41.4,27,1.4,1675,89.1,11,7.9,129,92.1
"147901",2,10,0,0,0,0,15,75,5,25,20,100,4,20,9,45,0,0,325,0,0,79,24.3,4,1.1,270,83.1,154,47.4,1,0.3,47,14.5,55,16.9,0,0,219,67.4,9,2.8,82,25.2,5,25,5,25
"147902",3,2.4,2,1.6,0,0,90,71.4,36,28.6,126,100,14,11.1,21,16.7,2,1.6,1855,17,0.9,260,14,8,0.4,1135,61.2,363,19.6,33,1.8,54,2.9,720,38.8,4,0.2,922,49.7,41,2.2,1137,61.3,15,11.9,84,66.7
"147903",5,4.1,2,1.7,0,0,102,84.3,19,15.7,121,100,43,35.5,36,29.8,0,0,1977,22,1.1,594,30,68,3.1,1648,83.4,841,42.5,0,0,281,14.2,329,16.6,0,0,1162,58.8,61,3.1,459,23.2,17,14,35,28.9
"148901",0,0,0,0,0,0,21,95.5,1,4.5,22,100,0,0,16,72.7,0,0,414,0,0,0,0,0,0,235,56.8,277,66.9,2,0.5,87,21,179,43.2,0,0,232,56,3,0.7,132,31.9,3,13.6,6,27.3
"148902",0,0,1,7.1,0,0,12,85.7,2,14.3,14,100,0,0,4,28.6,0,0,179,2,1.1,0,0,0,0,93,52,42,23.5,1,0.6,11,6.1,86,48,0,0,48,26.8,3,1.7,131,73.2,0,0,9,64.3
"148903",0,0,0,0,0,0,3,60,2,40,5,100,1,20,1,20,0,0,138,0,0,3,2.2,0,0,80,58,25,18.1,0,0,4,2.9,58,42,0,0,73,52.9,1,0.7,109,79,2,40,3,60
"148905",1,6.7,0,0,0,0,12,80,3,20,15,100,0,0,2,13.3,0,0,113,0,0,0,0,0,0,74,65.5,51,45.1,1,0.9,2,1.8,39,34.5,1,0.9,33,29.2,2,1.8,58,51.3,2,13.3,12,80
"149901",3,3.3,0,0,0,0,90,98.9,1,1.1,91,100,1,1.1,44,48.4,2,2.2,1121,4,0.4,9,0.8,25,2,453,40.4,611,54.5,3,0.3,30,2.7,668,59.6,0,0,306,27.3,8,0.7,486,43.4,9,9.9,41,45.1
"149902",0,0,0,0,0,0,38,80.9,9,19.1,47,100,0,0,29,61.7,0,0,636,3,0.5,3,0.5,6,0.8,323,50.8,346,54.4,0,0,19,3,313,49.2,0,0,310,48.7,2,0.3,282,44.3,6,12.8,18,38.3
"150901",2,2.1,1,1,0,0,79,81.4,18,18.6,97,100,0,0,20,20.6,1,1,1823,12,0.7,7,0.4,79,3.9,1079,59.2,392,21.5,12,0.7,78,4.3,744,40.8,0,0,844,46.3,49,2.7,1351,74.1,12,12.4,73,75.3
"152802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,261,0,0,173,66.3,0,0,219,83.9,81,31,0,0,0,0,42,16.1,0,0,48,18.4,3,1.1,4,1.5,.,.,.,.
"152803",0,0,0,0,0,0,57,67.9,27,32.1,84,100,13,15.5,52,61.9,2,2.4,225,0,0,24,10.7,0,0,186,82.7,178,79.1,1,0.4,0,0,39,17.3,0,0,213,94.7,3,1.3,19,8.4,7,8.3,17,20.2
"152805",0,0,0,0,0,0,4,80,1,20,5,100,0,0,5,100,0,0,806,1,0.1,106,13.2,0,0,549,68.1,497,61.7,1,0.1,54,6.7,257,31.9,0,0,333,41.3,12,1.5,189,23.4,1,20,0,0
"152901",27,1.7,35,2.2,2,0.1,1227,77.8,350,22.2,1577,100,197,12.5,743,47.1,5,0.3,29029,486,1.7,3920,13.5,713,2.3,19464,67.1,16617,57.2,106,0.4,1024,3.5,9565,32.9,19,0.1,12724,43.8,539,1.9,7342,25.3,150,9.5,568,36
"152902",0,0,0,0,0,0,42,87.5,6,12.5,48,100,0,0,27,56.3,0,0,746,0,0,11,1.5,10,1.2,418,56,367,49.2,3,0.4,13,1.7,328,44,0,0,407,54.6,23,3.1,342,45.8,8,16.7,21,43.8
"152903",0,0,0,0,0,0,67,88.2,9,11.8,76,100,5,6.6,53,69.7,1,1.3,1290,1,0.1,65,5,21,1.5,977,75.7,865,67.1,3,0.2,59,4.6,313,24.3,0,0,634,49.1,17,1.3,339,26.3,7,9.2,17,22.4
"152906",20,9.8,5,2.5,0,0,183,89.7,21,10.3,204,100,1,0.5,59,28.9,0,0,4956,74,1.5,65,1.3,65,1.3,1646,33.2,1651,33.3,21,0.4,114,2.3,3310,66.8,1,0,1459,29.4,99,2,3045,61.4,27,13.2,119,58.3
"152907",11,2.3,8,1.7,1,0.2,457,94.4,27,5.6,484,100,18,3.7,165,34.1,2,0.4,8363,244,2.9,306,3.7,153,1.8,3102,37.1,3164,37.8,28,0.3,253,3,5261,62.9,11,0.1,2525,30.2,177,2.1,4433,53,30,6.2,279,57.6
"152908",0,0,0,0,0,0,51,83.6,10,16.4,61,100,2,3.3,35,57.4,0,0,1051,5,0.5,47,4.5,27,2.1,792,75.4,570,54.2,6,0.6,38,3.6,259,24.6,2,0.2,678,64.5,13,1.2,408,38.8,10,16.4,24,39.3
"152909",0,0,0,0,0,0,92,86,15,14,107,100,2,1.9,35,32.7,1,0.9,1585,1,0.1,15,0.9,19,1.1,646,40.8,496,31.3,6,0.4,32,2,939,59.2,0,0,673,42.5,20,1.3,1047,66.1,11,10.3,69,64.5
"152910",0,0,0,0,0,0,60,88.2,8,11.8,68,100,0,0,27,39.7,0,0,982,0,0,7,0.7,19,1.9,383,39,422,43,0,0,19,1.9,599,61,0,0,309,31.5,4,0.4,549,55.9,5,7.4,41,60.3
"153903",0,0,0,0,0,0,10,90.9,1,9.1,11,100,0,0,5,45.5,0,0,298,0,0,1,0.3,5,1.6,239,80.2,212,71.1,1,0.3,21,7,59,19.8,1,0.3,189,63.4,0,0,83,27.9,0,0,6,54.5
"153904",0,0,0,0,0,0,28,96.6,1,3.4,29,100,3,10.3,14,48.3,0,0,626,2,0.3,25,4,4,0.6,408,65.2,374,59.7,2,0.3,15,2.4,218,34.8,1,0.2,273,43.6,10,1.6,212,33.9,1,3.4,12,41.4
"153905",0,0,0,0,0,0,15,100,0,0,15,100,2,13.3,2,13.3,0,0,301,0,0,0,0,0,0,103,34.2,96,31.9,1,0.3,11,3.7,198,65.8,0,0,70,23.3,3,1,201,66.8,0,0,11,73.3
"153907",0,0,0,0,0,0,8,72.7,3,27.3,11,100,0,0,8,72.7,0,0,135,0,0,2,1.5,1,0.6,94,69.6,95,70.4,0,0,14,10.4,41,30.4,0,0,88,65.2,0,0,38,28.1,2,18.2,3,27.3
"154901",1,0.6,1,0.6,0,0,133,85.3,23,14.7,156,100,22,14.1,47,30.1,1,0.6,2333,17,0.7,491,21,53,2.1,1740,74.6,749,32.1,5,0.2,324,13.9,593,25.4,0,0,964,41.3,52,2.2,1019,43.7,11,7.1,84,53.8
"154903",1,8.3,0,0,0,0,11,91.7,1,8.3,12,100,0,0,4,33.3,1,8.3,351,6,1.7,1,0.3,3,0.8,233,66.4,41,11.7,1,0.3,10,2.8,118,33.6,0,0,152,43.3,3,0.9,299,85.2,1,8.3,6,50
"155901",0,0,1,1.2,0,0,70,85.4,12,14.6,82,100,35,42.7,3,3.7,0,0,1215,10,0.8,455,37.4,34,2.5,914,75.2,68,5.6,13,1.1,20,1.6,301,24.8,0,0,757,62.3,26,2.1,643,52.9,12,14.6,43,52.4
"156902",0,0,0,0,0,0,41,85.4,7,14.6,48,100,0,0,26,54.2,0,0,869,1,0.1,5,0.6,3,0.3,457,52.6,564,64.9,5,0.6,40,4.6,412,47.4,0,0,446,51.3,16,1.8,278,32,7,14.6,22,45.8
"156905",1,4.3,0,0,0,0,22,95.7,1,4.3,23,100,0,0,4,17.4,0,0,242,2,0.8,1,0.4,0,0,67,27.7,100,41.3,0,0,27,11.2,175,72.3,0,0,117,48.3,1,0.4,138,57,1,4.3,18,78.3
"157901",0,0,0,0,0,0,38,86.4,6,13.6,44,100,0,0,21,47.7,1,2.3,705,2,0.3,3,0.4,6,0.8,380,53.9,257,36.5,0,0,40,5.7,325,46.1,0,0,241,34.2,0,0,443,62.8,6,13.6,22,50
"158901",5,2.3,2,0.9,0,0,165,75,55,25,220,100,28,12.7,116,52.7,0,0,3601,25,0.7,585,16.2,170,4.2,2593,72,2141,59.5,11,0.3,417,11.6,1008,28,1,0,1719,47.7,52,1.4,786,21.8,17,7.7,69,31.4
"158902",0,0,0,0,0,0,39,88.6,5,11.4,44,100,2,4.5,24,54.5,0,0,800,0,0,26,3.3,17,2,530,66.3,404,50.5,1,0.1,67,8.4,270,33.8,0,0,389,48.6,11,1.4,358,44.8,1,2.3,18,40.9
"158904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,203,0,0,0,0,0,0,156,76.8,90,44.3,0,0,16,7.9,47,23.2,0,0,91,44.8,9,4.4,104,51.2,.,.,.,.
"158905",1,0.9,13,11.9,0,0,102,93.6,7,6.4,109,100,3,2.8,57,52.3,1,0.9,1489,138,9.3,38,2.6,33,2.1,976,65.5,978,65.7,3,0.2,258,17.3,513,34.5,1,0.1,688,46.2,19,1.3,312,21,5,4.6,34,31.2
"158906",0,0,0,0,0,0,41,68.3,19,31.7,60,100,13,21.7,14,23.3,0,0,923,2,0.2,114,12.4,25,2.5,496,53.7,266,28.8,0,0,12,1.3,427,46.3,0,0,420,45.5,43,4.7,498,54,10,16.7,33,55
"159901",0,0,3,0.3,0,0,821,85.3,142,14.7,963,100,0,0,946,98.2,6,0.6,15033,33,0.2,8,0.1,227,1.4,11624,77.3,14650,97.5,220,1.5,5188,34.5,3409,22.7,4,0,9625,64,14,0.1,104,0.7,66,6.9,8,0.8
"160901",1,1.4,0,0,0,0,42,59.2,29,40.8,71,100,1,1.4,22,31,1,1.4,1249,5,0.4,32,2.6,27,2,832,66.6,615,49.2,2,0.2,63,5,417,33.4,0,0,550,44,14,1.1,581,46.5,10,14.1,46,64.8
"160904",1,5.3,0,0,0,0,13,68.4,6,31.6,19,100,0,0,2,10.5,0,0,203,0,0,2,1,3,1.3,122,60.1,38,18.7,0,0,0,0,81,39.9,1,0.5,91,44.8,1,0.5,161,79.3,3,15.8,16,84.2
"160905",0,0,0,0,0,0,10,90.9,1,9.1,11,100,1,9.1,3,27.3,1,9.1,103,0,0,0,0,0,0,79,76.7,48,46.6,2,1.9,0,0,24,23.3,0,0,31,30.1,2,1.9,51,49.5,0,0,6,54.5
"161801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,216,0,0,48,22.2,0,0,213,98.6,165,76.4,0,0,57,26.4,3,1.4,0,0,113,52.3,0,0,3,1.4,.,.,.,.
"161802",0,0,1,4.8,0,0,17,81,4,19,21,100,6,28.6,4,19,0,0,723,5,0.7,310,42.9,0,0,455,62.9,185,25.6,4,0.6,12,1.7,268,37.1,0,0,306,42.3,12,1.7,207,28.6,1,4.8,10,47.6
"161807",0,0,1,1.3,0,0,80,100,0,0,80,100,7,8.8,61,76.3,1,1.3,3945,138,3.5,675,17.1,0,0,2490,63.1,1948,49.4,15,0.4,754,19.1,1455,36.9,6,0.2,1624,41.2,66,1.7,1097,27.8,3,3.8,10,12.5
"161901",2,4.3,0,0,0,0,42,91.3,4,8.7,46,100,1,2.2,4,8.7,0,0,571,5,0.9,3,0.5,3,0.5,130,22.8,49,8.6,3,0.5,7,1.2,441,77.2,0,0,175,30.6,4,0.7,507,88.8,1,2.2,39,84.8
"161903",6,1.2,15,2.9,0,0,427,82.3,92,17.7,519,100,73,14.1,93,17.9,1,0.2,7435,379,5.1,840,11.3,116,1.5,2222,29.9,1573,21.2,35,0.5,280,3.8,5213,70.1,8,0.1,2278,30.6,170,2.3,4430,59.6,38,7.3,331,63.8
"161906",0,0,0,0,0,0,118,75.2,39,24.8,157,100,51,32.5,75,47.8,0,0,2917,5,0.2,718,24.6,86,2.7,2584,88.6,1549,53.1,8,0.3,626,21.5,333,11.4,1,0,1754,60.1,59,2,577,19.8,15,9.6,31,19.7
"161907",0,0,1,0.9,0,0,85,73.9,30,26.1,115,100,0,0,23,20,0,0,1655,5,0.3,16,1,14,0.8,467,28.2,243,14.7,12,0.7,27,1.6,1188,71.8,0,0,520,31.4,13,0.8,1366,82.5,15,13,91,79.1
"161908",1,2.3,0,0,0,0,36,81.8,8,18.2,44,100,18,40.9,2,4.5,0,0,487,2,0.4,135,27.7,10,1.7,373,76.6,61,12.5,0,0,13,2.7,114,23.4,0,0,273,56.1,25,5.1,264,54.2,5,11.4,23,52.3
"161909",0,0,0,0,0,0,43,55.1,35,44.9,78,100,8,10.3,38,48.7,1,1.3,1392,5,0.4,98,7,26,1.8,1020,73.3,679,48.8,14,1,189,13.6,372,26.7,1,0.1,736,52.9,20,1.4,575,41.3,9,11.5,31,39.7
"161910",3,7,0,0,0,0,31,72.1,12,27.9,43,100,1,2.3,9,20.9,0,0,677,0,0,38,5.6,11,1.5,449,66.3,212,31.3,4,0.6,35,5.2,228,33.7,0,0,283,41.8,18,2.7,405,59.8,6,14,30,69.8
"161912",0,0,0,0,0,0,37,84.1,7,15.9,44,100,2,4.5,3,6.8,0,0,587,0,0,16,2.7,12,1.9,265,45.1,109,18.6,0,0,5,0.9,322,54.9,0,0,144,24.5,12,2,450,76.7,2,4.5,39,88.6
"161914",9,1.2,3,0.4,0,0,562,72.8,210,27.2,772,100,218,28.2,458,59.3,2,0.3,14848,42,0.3,4354,29.3,576,3.5,13093,88.2,8669,58.4,71,0.5,2775,18.7,1755,11.8,5,0,10910,73.5,201,1.4,1506,10.1,66,8.5,82,10.6
"161916",2,1.7,0,0,0,0,107,90.7,11,9.3,118,100,2,1.7,13,11,1,0.8,1364,1,0.1,36,2.6,16,1,756,55.4,224,16.4,4,0.3,53,3.9,608,44.6,1,0.1,478,35,19,1.4,1079,79.1,9,7.6,100,84.7
"161918",1,2,0,0,0,0,42,82.4,9,17.6,51,100,2,3.9,7,13.7,0,0,771,3,0.4,16,2.1,4,0.4,461,59.8,147,19.1,6,0.8,9,1.2,310,40.2,1,0.1,278,36.1,16,2.1,582,75.5,5,9.8,41,80.4
"161919",0,0,0,0,0,0,44,69.8,19,30.2,63,100,1,1.6,21,33.3,0,0,762,4,0.5,15,2,28,3,420,55.1,196,25.7,7,0.9,22,2.9,342,44.9,1,0.1,267,35,12,1.6,527,69.2,12,19,41,65.1
"161920",4,2.2,0,0,1,0.5,135,74.2,47,25.8,182,100,8,4.4,20,11,1,0.5,2450,18,0.7,88,3.6,30,1.2,691,28.2,374,15.3,2,0.1,28,1.1,1759,71.8,2,0.1,651,26.6,46,1.9,1920,78.4,18,9.9,148,81.3
"161921",6,4.1,0,0,0,0,114,78.6,31,21.4,145,100,35,24.1,38,26.2,0,0,2343,5,0.2,731,31.2,79,2.9,1857,79.3,698,29.8,17,0.7,164,7,486,20.7,2,0.1,1564,66.8,69,2.9,821,35,20,13.8,66,45.5
"161922",5,3.2,0,0,0,0,112,72.7,42,27.3,154,100,8,5.2,27,17.5,2,1.3,2269,11,0.5,62,2.7,30,1.3,771,34,524,23.1,21,0.9,24,1.1,1498,66,1,0,977,43.1,60,2.6,1590,70.1,31,20.1,112,72.7
"161923",4,9.3,1,2.3,0,0,40,93,3,7,43,100,4,9.3,10,23.3,1,2.3,620,0,0,37,6,11,1.7,286,46.1,142,22.9,2,0.3,19,3.1,334,53.9,4,0.6,204,32.9,7,1.1,428,69,4,9.3,23,53.5
"161924",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,151,0,0,5,3.3,0,0,55,36.4,11,7.3,1,0.7,5,3.3,96,63.6,0,0,69,45.7,6,4,128,84.8,.,.,.,.
"161925",0,0,0,0,0,0,1,50,1,50,2,100,0,0,0,0,0,0,247,0,0,15,6.1,3,1.3,193,78.1,54,21.9,1,0.4,7,2.8,54,21.9,0,0,69,27.9,2,0.8,175,70.9,0,0,2,100
"162904",0,0,0,0,0,0,13,76.5,4,23.5,17,100,0,0,6,35.3,0,0,245,3,1.2,1,0.4,0,0,54,22,95,38.8,0,0,0,0,191,78,0,0,45,18.4,2,0.8,144,58.8,2,11.8,11,64.7
"163901",1,0.7,0,0,0,0,114,85.1,20,14.9,134,100,1,0.7,73,54.5,0,0,1990,0,0,8,0.4,46,2.1,1143,57.4,1241,62.4,4,0.2,65,3.3,847,42.6,0,0,1012,50.9,18,0.9,719,36.1,15,11.2,59,44
"163902",1,5.3,0,0,0,0,17,89.5,2,10.5,19,100,0,0,8,42.1,0,0,339,0,0,3,0.9,0,0,186,54.9,195,57.5,1,0.3,4,1.2,153,45.1,0,0,138,40.7,6,1.8,134,39.5,1,5.3,10,52.6
